genes	cpgs	mean_weight
ENSG00000273406	cg00002406	0.38964846244298573
ENSG00000167700	cg00000714	0.3896403641800353
ENSG00000206072	cg00002593	0.3888872289683085
ENSG00000234900	cg00002033	0.38821290519056634
ENSG00000167578	cg00001261	0.38806461823028077
ENSG00000060642	cg00002190	0.38783517242408383
ENSG00000273055	cg00003287	0.38763137952130444
ENSG00000172137	cg00003513	0.3874433019109962
ENSG00000182141	cg00001364	0.38741526926336034
ENSG00000198242	cg00000321	0.3872444850960555
ENSG00000267108	cg00001446	0.3867204295606828
ENSG00000179833	cg00002646	0.3864905484956511
ENSG00000259883	cg00001874	0.38647182627331195
ENSG00000008517	cg00000289	0.3863790183343574
ENSG00000227766	cg00002406	0.38620675826699524
ENSG00000185105	cg00000948	0.38599503569406474
ENSG00000227766	cg00003181	0.3858623268101342
ENSG00000153561	cg00000957	0.38583482141131203
ENSG00000262950	cg00002837	0.38570044729209824
ENSG00000088179	cg00000948	0.38539455213716867
ENSG00000278732	cg00000714	0.3846777227601821
ENSG00000266261	cg00001874	0.3845722725377099
ENSG00000254131	cg00003578	0.38451676781772876
ENSG00000270469	cg00004067	0.38450442603215035
ENSG00000258630	cg00001446	0.3844222446507559
ENSG00000167768	cg00003091	0.3844205658965796
ENSG00000262950	cg00000363	0.38405728264889616
ENSG00000127511	cg00001446	0.38403959115976516
ENSG00000008517	cg00003969	0.384037390806319
ENSG00000008517	cg00004089	0.38399488396643705
ENSG00000064601	cg00003202	0.3836987280392905
ENSG00000263089	cg00001349	0.3836354569411798
ENSG00000280038	cg00001809	0.3835231091233083
ENSG00000179833	cg00003784	0.3834802365189902
ENSG00000161558	cg00003091	0.38312859503881086
ENSG00000161558	cg00000363	0.3827489840334883
ENSG00000263089	cg00000905	0.38268705034396905
ENSG00000270469	cg00001582	0.38245700149230527
ENSG00000197421	cg00002810	0.38244352558284717
ENSG00000158486	cg00000363	0.382304212070363
ENSG00000269148	cg00002406	0.3820190355869566
ENSG00000070087	cg00003202	0.381973392407085
ENSG00000088179	cg00002116	0.3818228498997627
ENSG00000182141	cg00002224	0.38156306984468574
ENSG00000214062	cg00000924	0.3811348626939148
ENSG00000095587	cg00003202	0.38101798841273754
ENSG00000276644	cg00002930	0.3808076558277349
ENSG00000266644	cg00003529	0.3807329390255429
ENSG00000215246	cg00001245	0.37978735815390524
ENSG00000102174	cg00002449	0.37955190462388694
ENSG00000234900	cg00002426	0.3795003929835299
ENSG00000227766	cg00001261	0.3794624387450256
ENSG00000206072	cg00003181	0.379450849185637
ENSG00000196167	cg00001249	0.37929125912830114
ENSG00000161558	cg00002808	0.379286052568283
ENSG00000270469	cg00001809	0.3790604914038682
ENSG00000252628	cg00002490	0.3780813777451715
ENSG00000263089	cg00002464	0.3778676227423586
ENSG00000259883	cg00000734	0.3778197014565379
ENSG00000276644	cg00000905	0.377713777314513
ENSG00000227766	cg00002808	0.3774608741088787
ENSG00000271616	cg00000236	0.3762371531121315
ENSG00000254092	cg00000622	0.3762329622020284
ENSG00000172137	cg00000165	0.3760136177334447
ENSG00000220993	cg00003994	0.3750669261843706
ENSG00000263089	cg00000363	0.3750654979588992
ENSG00000220993	cg00003529	0.37494217940715285
ENSG00000172137	cg00001245	0.3749344870022557
ENSG00000273055	cg00000292	0.3748364531055259
ENSG00000166391	cg00002406	0.3748331519066408
ENSG00000064225	cg00002597	0.37387395506910037
ENSG00000161558	cg00002116	0.37365438350595387
ENSG00000227766	cg00000658	0.3735411446970292
ENSG00000204113	cg00002531	0.37328948241571575
ENSG00000161558	cg00000734	0.373242864328422
ENSG00000088179	cg00001583	0.3724365808634844
ENSG00000158486	cg00004067	0.37222583843028545
ENSG00000172137	cg00000321	0.3721709532777246
ENSG00000273055	cg00002224	0.37178032709135006
ENSG00000234900	cg00004067	0.3717708571437399
ENSG00000166007	cg00002426	0.37172745552776787
ENSG00000231105	cg00000721	0.3715833969841042
ENSG00000269148	cg00003529	0.3715181136900087
ENSG00000167578	cg00000658	0.3713794970412629
ENSG00000227766	cg00003784	0.3710488350126881
ENSG00000070081	cg00003287	0.3708550944591044
ENSG00000196167	cg00002190	0.3706579931955629
ENSG00000276644	cg00004089	0.3705372774732127
ENSG00000167700	cg00001874	0.37045462057922646
ENSG00000197421	cg00002190	0.370436923492661
ENSG00000197421	cg00001687	0.3702956982224069
ENSG00000182141	cg00002809	0.37028676294465845
ENSG00000172137	cg00000236	0.3701393193426712
ENSG00000227766	cg00002190	0.3698895559711661
ENSG00000182141	cg00003298	0.3695743935399504
ENSG00000172137	cg00002116	0.3693529612989425
ENSG00000273406	cg00002490	0.36920695620949795
ENSG00000064601	cg00000721	0.36884395713748713
ENSG00000167768	cg00000321	0.36833838347860276
ENSG00000269148	cg00001261	0.3680051652480992
ENSG00000078237	cg00002426	0.3678764830296979
ENSG00000161558	cg00000721	0.36781450709528557
ENSG00000227766	cg00001582	0.36709363930884603
ENSG00000167578	cg00002646	0.36701317408133743
ENSG00000146083	cg00002660	0.3664973122928949
ENSG00000064225	cg00003298	0.3664820460673291
ENSG00000095587	cg00001583	0.3664779779760489
ENSG00000270112	cg00003513	0.36640866852881865
ENSG00000172137	cg00000622	0.36635264403021656
ENSG00000263089	cg00002837	0.36619049373062024
ENSG00000258630	cg00003287	0.36613009511181555
ENSG00000153561	cg00001582	0.36603762583943555
ENSG00000172137	cg00002224	0.36548123506934943
ENSG00000008517	cg00000924	0.36537279029628
ENSG00000215246	cg00002236	0.36528911096446026
ENSG00000204113	cg00000769	0.36525837377230647
ENSG00000214198	cg00002490	0.36508147801799434
ENSG00000088179	cg00004072	0.3650034370339497
ENSG00000167700	cg00003287	0.36494505787084947
ENSG00000167768	cg00002531	0.3648679274603879
ENSG00000269416	cg00000363	0.3647954541502416
ENSG00000196167	cg00002597	0.3647153445611849
ENSG00000278732	cg00003969	0.36416089002035656
ENSG00000167700	cg00002597	0.36412620358327946
ENSG00000214198	cg00003091	0.3640529624506918
ENSG00000167768	cg00001583	0.36359839604469163
ENSG00000182141	cg00000924	0.3635221393314551
ENSG00000259883	cg00003202	0.3632330157833487
ENSG00000127511	cg00002190	0.362840924835557
ENSG00000153561	cg00002426	0.3625539574502557
ENSG00000070087	cg00000924	0.36244086427300576
ENSG00000161558	cg00000957	0.3622944407385067
ENSG00000269148	cg00003202	0.36193046578368554
ENSG00000070081	cg00003994	0.36172900447223394
ENSG00000236893	cg00000957	0.361659094064357
ENSG00000214062	cg00000165	0.36135262248719013
ENSG00000064601	cg00002809	0.3612984288050612
ENSG00000167768	cg00004082	0.3611786677316824
ENSG00000179833	cg00002810	0.3610611358751261
ENSG00000185105	cg00003578	0.3610247207347324
ENSG00000214198	cg00003969	0.3602875391221904
ENSG00000167578	cg00004082	0.3599007383436539
ENSG00000179262	cg00000165	0.35967751685456845
ENSG00000206072	cg00003784	0.35942344589528047
ENSG00000057294	cg00004082	0.3593957017216525
ENSG00000275479	cg00001687	0.3589521848261388
ENSG00000153561	cg00000658	0.35883642465532545
ENSG00000102174	cg00002930	0.35848879167250197
ENSG00000153561	cg00004089	0.35829077751597466
ENSG00000234900	cg00004089	0.35813775517851304
ENSG00000280159	cg00001791	0.3581359220531081
ENSG00000196167	cg00000165	0.35803124000347125
ENSG00000057294	cg00004089	0.35778256524948765
ENSG00000267108	cg00000289	0.35738645725983725
ENSG00000215246	cg00001510	0.3573331694287684
ENSG00000276644	cg00003513	0.3573124447701271
ENSG00000008517	cg00002406	0.3569452526768309
ENSG00000064225	cg00001510	0.35692087701878283
ENSG00000057294	cg00000658	0.35683357490046114
ENSG00000275479	cg00002406	0.3563620773028902
ENSG00000227766	cg00002033	0.35627615103283494
ENSG00000161558	cg00000622	0.3562710576747736
ENSG00000172137	cg00000769	0.3559685409413544
ENSG00000198242	cg00002660	0.355958726954767
ENSG00000057294	cg00003181	0.3559000866445185
ENSG00000146083	cg00002190	0.35537393258128697
ENSG00000167700	cg00000289	0.35531101171073454
ENSG00000270112	cg00001582	0.355201704695502
ENSG00000167700	cg00000029	0.3550619849577881
ENSG00000167768	cg00000734	0.3546954212810764
ENSG00000134108	cg00001349	0.354666030844586
ENSG00000234900	cg00000236	0.3546023082026444
ENSG00000102174	cg00003345	0.3544617236223586
ENSG00000231105	cg00003298	0.3543099136578311
ENSG00000276644	cg00003529	0.35426015756011964
ENSG00000064601	cg00000363	0.3538505394791525
ENSG00000057294	cg00001261	0.35370030374090544
ENSG00000196167	cg00001874	0.3535856234930335
ENSG00000166391	cg00003513	0.3535406757111988
ENSG00000280159	cg00001261	0.3531568554040401
ENSG00000206072	cg00003345	0.35309113089795136
ENSG00000088179	cg00002837	0.35304128339424584
ENSG00000234881	cg00002406	0.353027821498723
ENSG00000263089	cg00002769	0.35302655620071466
ENSG00000254092	cg00003625	0.3528297107865548
ENSG00000064601	cg00004089	0.35265767264776077
ENSG00000269148	cg00000029	0.35265696745622427
ENSG00000271647	cg00000948	0.35255383011661817
ENSG00000280159	cg00004067	0.3525533352326214
ENSG00000167700	cg00004082	0.3524017241668213
ENSG00000095587	cg00002406	0.3523963703125223
ENSG00000057294	cg00001446	0.3517663288447866
ENSG00000134108	cg00003181	0.35162245218588595
ENSG00000275479	cg00000721	0.3512090121644477
ENSG00000182141	cg00002145	0.35116047437061476
ENSG00000231105	cg00002426	0.3510562822376164
ENSG00000070087	cg00003181	0.3510301796787491
ENSG00000214198	cg00002464	0.3509445225242551
ENSG00000264438	cg00002116	0.3505539820342483
ENSG00000158486	cg00000734	0.3503659872399815
ENSG00000242041	cg00000029	0.35016509206214846
ENSG00000198242	cg00000957	0.35012295283573175
ENSG00000276644	cg00003298	0.34980871691429405
ENSG00000179833	cg00003513	0.349674524339852
ENSG00000227535	cg00003529	0.3489651805782456
ENSG00000207000	cg00003994	0.34868505661052884
ENSG00000064225	cg00000321	0.3485444143363002
ENSG00000198242	cg00002837	0.3484799299465972
ENSG00000008517	cg00002033	0.3483251078866158
ENSG00000236893	cg00001854	0.3482672559829915
ENSG00000269148	cg00000622	0.3478469002746752
ENSG00000166368	cg00002769	0.34782515414433823
ENSG00000196167	cg00003784	0.3478096234178459
ENSG00000179262	cg00003625	0.34736461874832925
ENSG00000095587	cg00002719	0.34685938996351684
ENSG00000158486	cg00000924	0.346848551531907
ENSG00000196167	cg00002449	0.34681676863943056
ENSG00000274219	cg00000957	0.3467093152761101
ENSG00000185105	cg00002808	0.3466436293792092
ENSG00000275479	cg00002033	0.3466128189419501
ENSG00000206072	cg00000734	0.3465849125524472
ENSG00000167700	cg00003625	0.3464040894070391
ENSG00000064601	cg00000905	0.3460565099503219
ENSG00000008517	cg00000948	0.34593788027833566
ENSG00000273406	cg00000957	0.3458876123279777
ENSG00000214198	cg00003578	0.3458682545304817
ENSG00000234943	cg00003305	0.3455777523348866
ENSG00000088179	cg00003784	0.34556399858119446
ENSG00000258630	cg00003298	0.345334758356398
ENSG00000095587	cg00002033	0.34532975197420906
ENSG00000227766	cg00000292	0.34530320936425146
ENSG00000273406	cg00000658	0.3452912326678577
ENSG00000078237	cg00000734	0.3450515193755763
ENSG00000182141	cg00002449	0.3448940660666435
ENSG00000185105	cg00000924	0.344467058744476
ENSG00000196167	cg00001245	0.3443755068873668
ENSG00000070087	cg00002449	0.3443653900232395
ENSG00000215246	cg00002406	0.34428309959052333
ENSG00000158486	cg00000905	0.34428140685610104
ENSG00000259883	cg00003784	0.343989597515794
ENSG00000215246	cg00002810	0.3439663976979939
ENSG00000225269	cg00000905	0.34396015308035977
ENSG00000185105	cg00000734	0.3436334923343633
ENSG00000280038	cg00000292	0.34360760047305644
ENSG00000088179	cg00003181	0.3434077376977401
ENSG00000258630	cg00003529	0.3433291209050627
ENSG00000275479	cg00002808	0.34284563149900554
ENSG00000227766	cg00001854	0.34262970299323725
ENSG00000182141	cg00003513	0.342604362442347
ENSG00000262950	cg00000658	0.3423039887834958
ENSG00000057294	cg00000905	0.34220203026270973
ENSG00000267108	cg00001582	0.3417847251395256
ENSG00000127511	cg00000289	0.34134579294343076
ENSG00000227766	cg00002591	0.3410488441430597
ENSG00000227766	cg00003625	0.34098156317551603
ENSG00000207000	cg00000769	0.340960119163015
ENSG00000280159	cg00002593	0.3408781771897243
ENSG00000227766	cg00001874	0.3408437275386517
ENSG00000167700	cg00002033	0.3408410185054065
ENSG00000167768	cg00002810	0.3407074577650402
ENSG00000263089	cg00002190	0.34062562811314145
ENSG00000161558	cg00003578	0.3401757953902593
ENSG00000095587	cg00002808	0.33992954865124164
ENSG00000276644	cg00001582	0.3395682325566743
ENSG00000233540	cg00000948	0.3393143918051719
ENSG00000266644	cg00001446	0.3389922754550179
ENSG00000070087	cg00002190	0.33879320639937943
ENSG00000070087	cg00001809	0.3386565588005679
ENSG00000088179	cg00002769	0.3386106568143646
ENSG00000088179	cg00000029	0.33821864697340015
ENSG00000166634	cg00003578	0.33813845178827745
ENSG00000266261	cg00000029	0.3381252381523257
ENSG00000261789	cg00003305	0.33808613179610153
ENSG00000215246	cg00003091	0.3380238520066521
ENSG00000231105	cg00001791	0.3378084010964966
ENSG00000206072	cg00004089	0.33768841593215493
ENSG00000153561	cg00003305	0.33753209054819905
ENSG00000276644	cg00000734	0.33749402334686956
ENSG00000275479	cg00001809	0.33729955778830245
ENSG00000242268	cg00000957	0.3371819543055283
ENSG00000254131	cg00000292	0.33706581187406837
ENSG00000258630	cg00003784	0.33678140459889533
ENSG00000127511	cg00000658	0.33663785445152133
ENSG00000064225	cg00002810	0.3365151112741045
ENSG00000220993	cg00000734	0.3364733725903302
ENSG00000215246	cg00002809	0.3363594841136511
ENSG00000267108	cg00002449	0.33613795294002696
ENSG00000070081	cg00003784	0.33541945428657477
ENSG00000078237	cg00001349	0.33510640357780863
ENSG00000273406	cg00003287	0.33510184857798886
ENSG00000064601	cg00004082	0.3350600856407205
ENSG00000280159	cg00003287	0.3350417320190347
ENSG00000070081	cg00003091	0.3347282458894512
ENSG00000206072	cg00000769	0.33466017545283683
ENSG00000204113	cg00003091	0.3345600466943481
ENSG00000215246	cg00000165	0.334556933825162
ENSG00000167768	cg00002769	0.33449070371667994
ENSG00000278732	cg00002769	0.333646172412333
ENSG00000167700	cg00002116	0.33339777088820455
ENSG00000185105	cg00001687	0.33336834779754715
ENSG00000095587	cg00000905	0.3332779828675168
ENSG00000263089	cg00003513	0.3331944731517642
ENSG00000172137	cg00002930	0.33283676221717307
ENSG00000263089	cg00000236	0.3327285939269904
ENSG00000179262	cg00003578	0.3325741482186027
ENSG00000258630	cg00002591	0.33256667561392544
ENSG00000167700	cg00001245	0.3322190209991641
ENSG00000259883	cg00003091	0.3322069481214704
ENSG00000231981	cg00002033	0.33209902194316526
ENSG00000275479	cg00002116	0.3320096750623292
ENSG00000102174	cg00002190	0.33194475377416943
ENSG00000064601	cg00004067	0.3318137729468592
ENSG00000258630	cg00002224	0.33179929050072626
ENSG00000167578	cg00003625	0.3316482615008352
ENSG00000263089	cg00002406	0.3315662983128685
ENSG00000146083	cg00001249	0.331423466790109
ENSG00000198242	cg00003513	0.33134278634296255
ENSG00000227766	cg00003202	0.3312863970707057
ENSG00000234900	cg00002145	0.33085144415578527
ENSG00000166391	cg00002531	0.33066704671616143
ENSG00000206072	cg00002719	0.3303671352908794
ENSG00000215246	cg00004089	0.33016753641716784
ENSG00000215246	cg00002660	0.3298747921988672
ENSG00000167700	cg00002809	0.32986365008443247
ENSG00000275265	cg00002236	0.3295896630961679
ENSG00000070081	cg00002116	0.32940120939268375
ENSG00000102174	cg00000363	0.3292940393814206
ENSG00000262950	cg00004067	0.32919840488946595
ENSG00000259883	cg00000289	0.32902450726805144
ENSG00000278099	cg00001510	0.3290005267648049
ENSG00000261789	cg00003181	0.3289198719307276
ENSG00000214062	cg00004072	0.32890163915529363
ENSG00000236893	cg00002190	0.3287223033005621
ENSG00000057294	cg00001583	0.328209521141464
ENSG00000233540	cg00002236	0.32819405580552313
ENSG00000270469	cg00003173	0.32816215025059137
ENSG00000263089	cg00003578	0.3276527932186919
ENSG00000275479	cg00002837	0.32744438526130853
ENSG00000070087	cg00000236	0.3274354454080602
ENSG00000179833	cg00000948	0.3270739652054026
ENSG00000166391	cg00001687	0.3269407228642463
ENSG00000234943	cg00001687	0.32683445268524636
ENSG00000269416	cg00000236	0.32677117007412454
ENSG00000127511	cg00004055	0.3266027213476166
ENSG00000179833	cg00001583	0.32617179995049067
ENSG00000070087	cg00004072	0.3259333377113711
ENSG00000214062	cg00002449	0.3252117091670144
ENSG00000196167	cg00001364	0.3251552249685142
ENSG00000167578	cg00002809	0.3250552169043254
ENSG00000231981	cg00001583	0.32499776028884925
ENSG00000270112	cg00000321	0.32480646807485547
ENSG00000236893	cg00000714	0.32474670245826703
ENSG00000261789	cg00002224	0.3244755035574775
ENSG00000266261	cg00003298	0.32414611461638937
ENSG00000207000	cg00004089	0.3235755790225528
ENSG00000258630	cg00003173	0.3234757928475453
ENSG00000182141	cg00001510	0.3233783826210946
ENSG00000172137	cg00003994	0.3231918658566542
ENSG00000167700	cg00002490	0.32312011643025934
ENSG00000166391	cg00000714	0.32310399496349196
ENSG00000153561	cg00003578	0.3230296667926345
ENSG00000060642	cg00002591	0.3229962936781399
ENSG00000266644	cg00003994	0.3229236056283646
ENSG00000204113	cg00002837	0.3228575851367754
ENSG00000146083	cg00003202	0.322780890151005
ENSG00000078237	cg00000721	0.32270119313836376
ENSG00000198242	cg00001582	0.32240789270167075
ENSG00000278923	cg00001249	0.32237096329769904
ENSG00000196167	cg00002837	0.32233807089695304
ENSG00000153561	cg00002190	0.32201253489247544
ENSG00000102174	cg00001747	0.32167084032194354
ENSG00000127511	cg00003625	0.32164817447964406
ENSG00000179833	cg00002591	0.3216379288515955
ENSG00000263089	cg00000165	0.32159605469090663
ENSG00000252628	cg00000769	0.32145559567145
ENSG00000254092	cg00000924	0.3214459717955816
ENSG00000158486	cg00002808	0.3214263314406809
ENSG00000259883	cg00002930	0.3212571337526873
ENSG00000266644	cg00001510	0.3209628653948025
ENSG00000280038	cg00002809	0.3208491052885695
ENSG00000261789	cg00000658	0.320636200643651
ENSG00000166391	cg00003202	0.3205645702863395
ENSG00000088179	cg00002406	0.3202804176103356
ENSG00000214062	cg00003969	0.3202730176068836
ENSG00000214198	cg00000957	0.3199430561333214
ENSG00000167768	cg00001582	0.31960975547503073
ENSG00000095587	cg00003578	0.3195456920336355
ENSG00000153561	cg00002930	0.3194051741848876
